student_id,marks,study_hours_per_week,attendance_percent,previous_year_marks,assignments_submitted,extracurricular_score,parental_education_level,school_type,result
5997,81,0.52,87,82,7,6,3,public,0
5998,38,3.11,96,35,3,8,2,private,0
5999,68,3.78,94,68,10,8,2,private,1
6000,39,24.3,98,47,8,7,2,private,1
6001,40,14.79,92,28,9,3,2,private,1
6002,49,13.57,77,59,6,7,2,private,0
6003,43,1.71,92,24,8,8,2,private,0
6004,50,18.96,92,48,8,0,2,public,1
6005,56,2.43,86,55,4,0,3,private,0
6006,75,7.64,99,61,4,4,2,private,0
6007,54,0.98,88,54,3,4,4,private,0
6008,31,2.82,90,27,10,1,4,private,0
6009,81,13.53,85,83,4,8,2,private,0
6010,45,11.75,92,48,5,4,2,public,0
6011,59,4.6,99,63,3,3,1,private,0
6012,68,6.39,69,63,3,4,2,public,0
6013,64,0.78,86,66,3,1,0,private,0
6014,80,5.12,91,92,5,3,4,private,0
6015,69,3.85,87,77,5,7,2,private,0
6016,44,0.38,89,47,6,0,2,private,0
6017,99,0.48,97,89,2,0,2,private,0
6018,63,0.46,95,37,7,7,3,public,0
6019,57,5.15,93,37,8,8,3,public,0
6020,77,0.61,84,83,9,1,1,public,0
6021,64,2.52,75,56,4,6,1,private,0
6022,67,1.77,89,54,5,9,3,public,0
6023,100,3.2,89,93,3,8,2,public,0
6024,55,4.9,87,54,3,9,2,public,1
6025,54,4.62,83,55,6,1,3,private,0
6026,62,2.9,93,55,9,5,3,private,0
6027,79,2.5,91,88,6,0,4,public,0
6028,33,2.03,69,31,10,6,0,public,0
6029,25,7.92,96,22,5,2,3,private,0
6030,49,1.61,77,40,8,3,2,public,0
6031,31,1.2,97,50,3,5,3,private,0
6032,52,5.44,84,50,7,0,3,private,0
6033,69,1.78,87,74,6,10,2,private,0
6034,44,7.51,93,46,6,5,2,private,0
6035,34,1.59,99,46,7,8,2,private,0
6036,61,4.84,89,53,4,2,2,private,0
6037,76,0.18,70,81,6,6,2,private,0
6038,29,1.95,77,26,6,0,1,public,0
6039,75,1.68,95,77,4,5,2,private,0
6040,75,6.79,72,72,8,2,3,public,1
6041,77,13.65,88,96,5,1,2,private,0
6042,82,2.47,64,81,5,1,2,public,0
6043,100,6.97,98,84,10,1,2,public,0
6044,54,4.81,95,53,3,5,3,private,0
6045,62,13.69,95,63,6,7,1,private,0
6046,53,6.67,96,54,5,8,3,public,0
6047,60,0.32,93,47,10,2,2,private,0
6048,88,5.0,91,76,8,9,2,private,0
6049,36,3.07,81,55,4,3,3,public,0
6050,45,0.07,74,43,5,8,1,public,0
6051,85,1.16,98,84,6,8,2,private,0
6052,78,10.19,90,99,5,5,2,private,0
6053,53,10.42,92,61,8,0,2,private,0
6054,75,6.41,89,75,2,10,4,private,0
6055,66,16.02,91,68,5,10,3,private,1
6056,87,6.57,86,100,6,10,2,private,0
6057,61,0.04,99,55,7,1,2,public,0
6058,78,1.36,89,86,6,5,1,private,0
6059,100,0.12,78,100,6,0,2,public,0
6060,71,0.4,76,72,4,4,4,private,0
6061,61,0.99,68,56,6,2,2,public,0
6062,73,2.8,70,77,3,0,2,private,0
6063,53,7.52,100,53,1,10,2,private,1
6064,100,7.92,94,100,6,4,1,private,0
6065,63,3.83,75,47,7,6,2,public,1
6066,55,10.53,83,87,9,5,0,public,0
6067,45,2.77,85,51,5,0,2,private,0
6068,80,8.79,91,85,6,9,4,private,0
6069,76,2.42,92,97,6,0,2,private,0
6070,51,1.3,67,45,10,3,3,public,0
6071,70,9.93,86,63,7,5,3,private,1
6072,33,1.96,99,30,0,5,4,public,0
6073,63,2.8,92,85,4,0,3,private,0
6074,68,1.6,86,67,4,1,0,private,0
6075,91,4.35,85,100,7,4,2,public,0
6076,46,21.22,88,41,4,9,2,private,1
6077,37,0.1,79,11,5,9,2,private,0
6078,44,9.2,89,27,3,5,2,public,0
6079,36,0.02,98,42,2,0,4,public,0
6080,84,1.81,79,90,9,7,1,public,0
6081,88,0.74,88,92,6,3,2,private,0
6082,66,5.66,64,56,4,8,4,private,1
6083,82,0.21,64,70,6,8,0,private,0
6084,62,3.23,73,48,4,3,2,private,0
6085,58,1.4,83,55,4,6,2,private,1
6086,54,0.57,87,57,6,6,3,public,0
6087,54,5.91,93,67,4,7,2,public,0
6088,32,0.98,95,41,4,1,1,private,0
6089,65,1.01,91,67,10,0,3,private,1
6090,59,1.29,92,86,7,8,4,private,0
6091,73,3.53,90,74,3,5,2,public,1
6092,62,4.31,92,39,10,2,1,private,0
6093,57,0.07,73,44,5,6,0,public,1
6094,44,1.11,84,45,3,5,2,public,0
6095,61,2.26,88,48,5,8,1,public,0
6096,73,1.61,83,86,7,5,3,private,0
6097,39,8.62,97,41,2,9,3,private,0
6098,62,6.2,85,75,8,5,3,public,0
6099,64,3.93,96,67,6,10,2,private,0
6100,47,1.65,95,23,4,1,2,private,0
6101,49,4.82,85,64,6,0,1,public,0
6102,64,7.42,88,63,3,6,3,public,0
6103,40,3.61,95,40,4,1,3,private,0
6104,66,6.14,90,71,9,9,2,public,0
6105,44,5.53,85,43,5,10,3,public,0
6106,79,3.39,99,85,4,4,2,private,0
6107,100,1.5,96,100,7,8,2,private,1
6108,45,5.48,99,45,6,9,2,public,1
6109,70,0.93,96,56,2,0,2,private,1
6110,47,6.05,92,47,5,9,0,private,0
6111,79,6.53,92,78,5,5,3,public,0
6112,37,6.91,87,44,6,8,1,public,0
6113,69,2.56,74,77,6,6,2,public,1
6114,44,0.86,97,42,10,6,3,private,0
6115,56,0.42,95,53,6,0,4,private,1
6116,41,5.44,79,53,4,8,4,private,0
6117,75,8.7,89,82,5,5,4,private,1
6118,45,4.21,78,39,4,8,0,private,1
6119,70,0.62,76,54,6,5,2,private,0
6120,54,10.93,72,72,7,7,0,private,1
6121,58,18.08,79,66,4,3,3,public,0
6122,63,2.27,85,72,10,6,2,public,0
6123,46,3.61,87,35,6,9,0,private,0
6124,64,6.01,89,72,6,10,3,private,0
6125,88,5.33,92,78,7,5,1,private,1
6126,46,13.74,71,57,5,8,1,private,0
6127,81,0.49,68,80,4,0,2,private,0
6128,87,3.48,88,74,3,0,0,private,0
6129,45,4.71,98,47,9,4,3,public,0
6130,34,8.83,97,39,6,0,2,public,0
6131,65,8.29,89,71,3,6,2,private,0
6132,50,15.27,91,51,10,9,0,public,1
6133,94,2.87,78,74,4,10,1,private,0
6134,61,7.11,82,76,6,9,2,private,1
6135,46,2.23,82,52,8,5,2,public,0
6136,39,2.19,90,40,8,8,2,public,1
6137,80,1.17,75,93,8,1,2,private,0
6138,50,6.82,83,37,5,9,2,public,0
6139,61,17.02,88,57,8,2,1,private,1
6140,77,1.18,87,87,4,3,0,public,0
6141,51,0.23,84,73,9,6,2,private,0
6142,59,6.76,98,54,7,10,2,private,0
6143,60,3.87,79,42,6,8,2,private,0
6144,72,12.85,92,79,5,1,4,private,0
6145,71,1.16,83,85,8,10,2,public,0
6146,56,0.29,83,38,4,2,2,private,0
6147,61,2.71,84,60,3,4,2,private,1
6148,53,0.36,80,64,4,0,2,public,0
6149,33,1.21,69,48,3,5,3,private,0
6150,65,0.54,88,49,8,2,0,public,1
6151,94,1.02,100,91,8,3,3,public,1
6152,44,0.45,90,39,7,6,3,public,1
6153,46,12.31,94,36,10,5,3,private,0
6154,44,1.31,87,46,5,10,2,private,0
6155,73,2.35,89,76,7,0,4,public,0
6156,68,9.16,94,86,10,4,3,private,1
6157,57,4.52,94,33,5,9,4,public,0
6158,43,3.85,91,48,6,10,2,public,0
6159,62,4.89,65,54,7,10,3,private,0
6160,32,7.06,84,20,4,5,1,public,0
6161,63,8.4,61,60,7,10,3,private,1
6162,76,4.12,97,79,10,9,3,private,0
6163,37,8.83,86,31,4,4,3,private,0
6164,32,3.07,82,29,3,10,3,public,0
6165,88,1.3,95,88,4,6,2,private,0
6166,49,8.48,84,53,6,0,1,public,1
6167,80,3.12,72,91,8,3,1,private,0
6168,57,9.46,94,55,6,5,2,private,0
6169,57,0.16,86,58,3,2,2,public,0
6170,68,2.03,90,68,7,10,1,public,0
6171,44,11.81,70,61,6,5,2,private,0
6172,62,1.15,91,67,10,6,1,public,0
6173,53,11.36,91,57,10,4,2,private,0
6174,36,12.31,85,36,7,3,1,private,0
6175,66,8.55,88,66,7,10,3,private,1
6176,55,3.32,57,36,6,6,3,public,0
6177,57,4.16,100,53,8,7,3,private,0
6178,38,8.15,92,43,8,9,2,private,0
6179,89,5.98,91,89,2,2,2,private,0
6180,76,3.98,86,74,7,4,2,public,1
6181,77,16.13,86,91,5,0,1,private,0
6182,55,4.63,66,59,5,5,2,public,0
6183,29,14.83,62,17,5,8,4,public,0
6184,95,0.24,87,79,7,10,2,private,1
6185,59,0.6,90,68,4,9,2,private,0
6186,47,2.4,77,38,6,6,2,private,0
6187,68,1.94,79,71,5,2,3,private,0
6188,81,6.11,92,89,4,7,1,private,0
6189,60,0.7,80,63,2,9,4,public,0
6190,83,14.93,98,99,3,8,4,public,1
6191,79,1.51,79,77,4,0,2,private,0
6192,41,2.24,77,44,6,5,2,private,1
6193,48,1.28,84,44,10,7,1,public,0
6194,77,3.46,92,74,5,1,2,public,1
6195,11,0.24,93,19,10,3,4,public,0
6196,57,0.65,84,66,6,1,1,private,0
6197,34,5.48,90,18,6,6,2,private,0
6198,51,0.83,87,43,5,10,3,private,0
6199,55,1.07,74,57,1,1,3,public,0
6200,54,6.3,96,60,2,8,2,public,1
6201,50,0.39,97,38,6,2,3,private,0
6202,40,2.3,77,34,6,7,3,private,0
6203,100,0.09,85,100,5,1,2,public,0
6204,94,1.7,88,100,7,6,2,public,1
6205,39,4.8,93,43,4,1,2,private,0
6206,88,0.38,86,86,4,2,2,private,1
6207,53,8.77,74,43,4,7,1,private,1
6208,62,9.61,81,58,6,8,4,private,0
6209,59,0.44,89,69,2,7,2,private,0
6210,48,18.72,90,57,10,10,3,public,1
6211,78,1.41,99,69,4,0,0,private,0
6212,62,0.35,79,78,10,10,2,private,0
6213,51,0.02,91,43,2,1,2,public,0
6214,37,2.1,96,39,4,9,2,public,0
6215,44,3.97,88,34,4,3,4,private,0
6216,30,1.61,93,47,6,1,3,public,0
6217,60,7.25,89,68,5,2,1,private,0
6218,38,5.04,74,40,5,6,3,public,0
6219,55,1.72,64,51,4,9,1,public,0
6220,85,5.3,83,100,3,3,3,public,1
6221,82,11.29,80,87,3,5,2,public,1
6222,59,0.39,77,79,6,2,4,public,0
6223,58,1.46,96,60,4,10,2,private,1
6224,94,2.49,90,96,10,1,2,public,0
6225,69,2.76,92,77,5,5,2,private,0
6226,54,3.13,90,56,5,4,2,public,0
6227,34,1.43,86,37,6,9,1,private,0
6228,67,4.4,93,71,8,6,2,public,0
6229,75,4.14,90,84,7,4,3,public,0
6230,49,3.45,99,41,7,7,3,private,0
6231,65,0.48,98,65,4,10,2,public,0
6232,53,2.59,86,48,4,1,2,private,0
6233,57,1.76,83,63,6,9,0,private,0
6234,15,2.7,90,15,5,0,2,public,0
6235,56,10.2,94,51,6,0,2,public,0
6236,77,2.62,69,91,4,6,4,private,0
6237,49,0.06,84,61,2,3,4,public,0
6238,61,2.31,83,73,10,6,3,public,0
6239,46,6.87,75,59,6,9,0,private,0
6240,66,6.06,92,72,7,9,2,public,0
6241,56,2.88,98,63,10,8,3,private,1
6242,43,1.15,93,41,9,10,2,private,0
6243,84,2.5,88,97,7,10,2,public,0
6244,77,3.32,87,79,8,3,4,public,0
6245,49,35.84,98,43,2,9,2,public,1
6246,69,4.13,90,73,6,6,3,private,0
6247,70,4.74,85,66,2,3,2,private,0
6248,72,2.7,97,81,1,6,3,public,0
6249,30,1.75,95,38,5,5,3,private,0
6250,78,6.71,73,87,10,9,3,public,0
6251,50,2.73,90,36,7,2,0,public,0
6252,54,20.95,84,37,4,5,1,public,0
6253,100,2.44,78,100,5,1,1,private,0
6254,65,0.28,91,67,5,10,2,public,0
6255,53,4.59,90,66,3,5,0,public,0
6256,20,0.19,86,14,8,10,1,public,0
6257,85,1.15,62,76,6,7,1,private,0
6258,36,1.75,94,29,3,7,1,private,0
6259,42,5.38,85,31,5,7,2,private,0
6260,54,2.73,90,49,6,4,2,public,0
6261,85,0.12,82,73,2,10,1,private,1
6262,74,3.84,88,75,10,7,1,private,0
6263,57,2.12,90,57,9,9,1,public,1
6264,66,10.2,89,59,4,4,3,public,0
6265,49,2.77,72,39,1,3,2,public,0
6266,63,4.94,88,52,6,9,1,private,0
6267,61,0.99,96,37,6,7,4,private,0
6268,77,5.72,89,70,3,7,1,private,0
6269,77,5.11,93,72,7,8,2,private,0
6270,69,9.38,62,49,10,0,2,private,1
6271,53,0.14,53,67,6,4,2,public,0
6272,73,2.37,95,82,4,2,4,private,0
6273,58,4.55,98,56,10,3,2,private,1
6274,41,0.4,91,21,7,1,2,private,0
6275,53,2.11,89,64,8,0,2,private,1
6276,62,11.4,96,57,8,0,3,private,0
6277,76,2.29,92,60,4,7,2,private,0
6278,57,16.91,97,45,4,3,4,private,1
6279,38,0.23,91,33,6,7,1,public,0
6280,61,5.06,91,51,8,3,4,private,0
6281,62,3.48,90,55,5,7,3,private,0
6282,63,2.78,89,43,7,0,3,public,0
6283,77,14.14,81,91,6,3,3,public,0
6284,78,0.56,96,88,4,4,2,private,0
6285,49,9.05,83,41,8,2,1,public,0
6286,49,4.7,89,58,2,2,0,private,0
6287,41,1.2,80,36,1,8,3,public,0
6288,73,9.28,88,73,10,10,4,private,1
6289,86,2.24,80,74,4,4,3,public,0
6290,54,6.73,96,59,6,5,2,private,1
6291,56,1.97,75,64,8,7,3,private,0
6292,86,7.61,93,88,3,1,1,private,0
6293,69,4.05,89,64,7,0,2,public,0
6294,68,0.61,98,48,6,7,4,public,0
6295,39,4.2,82,48,5,4,3,private,0
6296,72,0.85,79,70,10,6,2,private,0
6297,43,2.12,96,35,10,4,2,public,0
6298,40,0.75,95,34,9,7,1,private,1
6299,54,0.09,93,57,2,0,3,public,1
6300,49,0.95,94,37,6,7,2,private,0
6301,56,3.07,85,60,5,1,2,private,0
6302,34,2.63,87,31,4,8,3,private,1
6303,77,2.78,91,70,3,2,2,private,0
6304,80,1.14,84,72,4,4,1,private,0
6305,25,4.62,95,29,6,3,4,public,0
6306,78,4.87,96,53,6,1,2,public,1
6307,45,1.77,98,39,5,4,2,private,0
6308,75,8.52,80,81,5,2,2,public,0
6309,59,4.13,74,58,9,0,2,private,0
6310,61,4.99,94,73,6,8,2,public,0
6311,57,1.3,92,58,6,5,2,private,0
6312,82,0.0,83,75,5,3,1,public,0
6313,38,8.02,91,36,0,6,2,private,0
6314,71,6.91,78,72,1,3,2,private,0
6315,80,0.53,75,72,4,5,2,public,1
6316,73,1.87,87,79,2,5,2,private,0
6317,100,4.33,85,100,8,10,2,private,0
6318,50,4.22,85,38,4,7,1,public,0
6319,77,7.87,92,83,7,1,1,public,0
6320,58,0.6,96,50,5,5,2,private,0
6321,82,2.25,99,75,1,5,2,public,0
6322,60,0.41,90,56,6,1,3,public,0
6323,53,1.97,66,47,2,8,2,public,0
6324,84,0.06,99,90,8,0,1,private,1
6325,51,9.14,77,51,8,2,3,private,1
6326,35,3.0,94,33,10,1,2,public,0
6327,51,7.58,94,55,6,0,4,private,0
6328,71,0.25,89,75,10,0,3,private,0
6329,85,1.03,73,85,2,0,4,public,0
6330,62,1.2,96,72,8,4,1,public,0
6331,84,1.96,93,85,10,10,2,private,0
6332,36,6.5,91,57,6,2,3,private,0
6333,52,1.95,68,43,2,8,3,private,0
6334,55,0.92,57,40,10,1,2,public,0
6335,58,0.27,91,60,10,3,1,public,0
6336,62,0.33,91,71,10,9,3,private,1
6337,72,5.71,94,69,4,7,2,private,0
6338,52,2.35,93,44,6,0,2,public,0
6339,63,5.18,85,63,10,3,3,private,0
6340,59,4.59,99,56,10,0,2,private,0
6341,43,0.58,97,41,6,6,1,private,0
6342,58,0.62,77,50,4,4,1,private,0
6343,57,5.63,87,52,5,9,3,public,0
6344,57,5.11,95,67,6,0,1,private,0
6345,61,1.9,89,74,10,2,2,private,0
6346,61,0.32,72,59,7,2,2,private,1
6347,52,0.05,83,41,9,10,1,public,1
6348,83,1.36,98,73,5,5,2,private,0
6349,39,0.04,95,26,6,4,3,private,0
6350,47,1.05,80,56,1,2,2,private,0
6351,100,2.18,94,100,7,4,1,private,1
6352,41,0.52,94,39,6,3,2,private,0
6353,36,0.44,93,45,2,6,3,public,1
6354,73,9.07,92,77,5,7,2,private,1
6355,23,3.52,81,0,10,10,2,public,0
6356,56,10.9,66,49,5,1,3,private,0
6357,99,1.7,80,99,10,10,1,private,0
6358,32,4.52,80,50,9,5,2,private,0
6359,24,0.92,96,40,6,8,4,private,0
6360,33,3.85,80,11,4,1,3,private,0
6361,76,0.56,95,63,8,2,2,public,0
6362,80,0.01,80,81,1,0,3,private,1
6363,51,10.73,79,57,10,5,2,private,1
6364,72,3.24,93,65,5,10,3,private,0
6365,85,10.47,74,90,7,5,3,private,0
6366,92,1.62,81,85,5,3,3,private,0
6367,56,1.59,87,50,6,1,1,public,0
6368,19,2.05,80,8,7,5,4,public,1
6369,45,4.9,86,31,6,4,3,public,0
6370,52,3.34,84,47,5,3,2,private,0
6371,55,10.38,73,66,6,8,2,public,0
6372,57,0.1,94,62,8,2,3,private,0
6373,80,4.93,72,83,6,10,4,public,0
6374,83,1.6,90,80,5,1,4,private,0
6375,57,0.79,96,61,3,7,2,private,0
6376,80,2.86,90,75,6,9,2,public,0
6377,66,2.81,94,58,3,0,1,private,0
6378,61,0.59,72,66,6,7,2,private,0
6379,76,0.9,71,70,3,8,0,private,0
6380,61,2.1,66,50,8,2,2,public,0
6381,97,2.1,94,100,4,10,2,private,0
6382,34,1.53,99,20,5,0,2,public,0
6383,51,0.64,72,55,6,2,1,public,0
6384,58,0.02,86,62,5,1,1,private,0
6385,68,14.06,86,55,8,3,3,public,0
6386,83,11.49,96,71,9,8,2,private,1
6387,60,2.64,94,73,8,2,4,private,0
6388,34,21.23,78,40,1,4,1,public,0
6389,75,4.48,98,80,5,3,4,private,0
6390,74,0.29,87,76,9,2,3,private,0
6391,25,0.5,99,32,6,8,2,public,0
6392,60,9.91,92,67,9,8,4,public,1
6393,31,3.98,89,23,5,3,1,private,0
6394,48,7.41,84,46,6,3,2,private,0
6395,44,9.14,63,40,5,8,3,private,0
6396,75,2.38,92,81,6,2,3,private,0
6397,62,0.2,84,64,9,5,2,private,0
6398,37,0.83,85,50,2,1,1,private,0
6399,76,0.28,95,79,5,8,2,public,0
6400,34,0.84,72,34,8,8,2,private,0
6401,66,2.11,85,74,4,7,1,public,1
6402,45,0.5,95,53,6,8,4,public,1
6403,53,0.73,93,65,10,1,2,private,0
6404,69,2.36,73,71,4,7,3,private,0
6405,69,1.66,87,90,6,5,2,public,0
6406,84,2.52,75,93,8,8,1,private,0
6407,59,2.24,77,80,7,10,3,public,0
6408,66,4.14,95,67,9,3,2,private,0
6409,52,11.07,78,75,2,4,2,public,0
6410,63,0.46,91,70,7,0,3,private,0
6411,68,0.42,82,58,7,2,3,private,0
6412,58,7.66,94,48,6,1,1,private,1
6413,28,2.82,72,25,6,0,3,private,0
6414,66,5.82,92,63,3,8,1,private,0
6415,67,0.97,88,70,10,4,2,private,0
6416,48,7.06,79,66,4,4,1,private,0
6417,37,10.3,99,40,3,10,2,private,0
6418,87,4.04,88,77,5,5,3,private,0
6419,69,0.45,96,73,7,0,0,public,0
6420,56,9.03,87,52,9,1,4,private,0
6421,40,6.29,75,36,3,4,4,private,1
6422,45,5.56,93,43,8,0,2,public,0
6423,83,0.15,85,79,9,6,3,public,0
6424,62,6.42,85,49,6,2,2,public,0
6425,50,0.59,92,51,5,8,0,private,0
6426,69,1.01,96,86,5,6,3,private,0
6427,45,3.44,84,53,7,7,2,private,0
6428,87,1.23,98,75,9,3,2,public,0
6429,84,4.33,74,59,5,8,4,private,0
6430,52,3.75,98,55,7,4,4,private,1
6431,49,0.46,98,55,7,0,3,private,0
6432,13,4.27,93,19,4,5,2,public,0
6433,33,10.31,91,34,6,0,3,private,0
6434,36,0.7,81,26,8,5,2,private,1
6435,62,3.64,94,79,6,6,3,private,0
6436,54,1.67,69,53,3,2,3,private,0
6437,36,2.46,93,31,6,1,3,private,0
6438,55,1.35,89,60,6,2,2,public,1
6439,69,1.75,74,64,8,0,3,public,0
6440,70,0.12,87,59,4,3,3,private,0
6441,26,15.97,94,21,7,7,2,public,0
6442,58,3.92,91,60,3,1,1,private,0
6443,35,2.78,97,48,4,10,1,private,0
6444,76,1.94,94,58,7,8,2,private,0
6445,74,3.1,66,78,5,5,3,private,0
6446,44,1.91,92,52,4,5,4,public,0
6447,46,1.78,97,50,6,2,3,public,1
6448,52,2.49,95,58,6,5,2,private,0
6449,19,1.29,85,33,3,7,2,private,0
6450,66,0.79,88,75,4,8,2,private,0
6451,55,3.25,89,51,7,6,2,private,1
6452,77,7.4,70,87,6,8,0,private,0
6453,40,0.66,89,42,5,8,0,public,0
6454,49,0.13,88,57,4,9,3,public,0
6455,33,1.13,93,21,10,7,2,private,0
6456,42,15.59,96,40,10,7,2,public,1
6457,39,7.06,87,45,9,4,2,public,1
6458,78,3.62,97,77,4,8,2,private,0
6459,47,10.59,92,52,10,10,0,private,1
6460,62,2.36,91,75,4,0,2,public,0
6461,53,16.36,97,50,2,4,2,private,0
6462,37,1.41,96,46,4,2,3,private,0
6463,57,1.1,80,47,7,0,0,private,0
6464,71,4.06,93,79,8,8,2,public,1
6465,38,1.9,96,22,6,7,1,private,0
6466,75,3.94,99,77,9,5,3,public,0
6467,45,1.46,88,47,4,5,1,private,0
6468,51,3.85,87,68,6,4,4,public,0
6469,70,1.29,92,65,4,6,2,private,1
6470,48,0.21,70,28,9,6,2,public,0
6471,61,9.73,92,66,2,4,2,public,0
6472,54,8.59,94,44,5,3,3,public,0
6473,62,14.13,77,63,10,3,0,private,0
6474,17,5.04,87,10,6,9,1,private,0
6475,27,4.59,71,25,6,2,3,public,1
6476,71,3.27,92,50,3,4,4,private,0
6477,79,0.54,73,62,10,9,2,public,0
6478,44,0.84,80,48,4,0,3,public,0
6479,56,1.37,82,55,5,1,4,public,0
6480,65,8.83,81,54,4,10,0,private,1
6481,72,0.76,88,66,7,2,2,public,0
6482,24,10.25,92,29,8,7,3,public,0
6483,44,2.96,85,41,7,5,3,private,0
6484,54,5.03,68,58,9,1,3,public,0
6485,73,0.47,94,64,4,3,3,private,0
6486,100,1.25,91,100,5,9,1,private,0
6487,56,12.73,94,54,5,5,2,private,0
6488,35,1.24,95,39,5,9,1,public,0
6489,67,1.41,91,70,4,6,2,public,0
6490,84,0.88,65,80,10,6,2,public,0
6491,62,0.55,91,58,6,5,1,private,0
6492,44,1.06,96,42,8,5,4,public,0
6493,77,4.11,82,84,4,3,1,public,0
6494,72,2.43,91,89,3,10,3,public,0
6495,42,3.23,98,34,3,1,3,public,0
6496,67,0.52,92,77,5,1,2,private,1
6497,78,6.48,90,75,5,1,2,public,1
6498,81,6.13,91,80,5,1,4,private,0
6499,59,0.09,77,62,8,1,1,private,0
6500,54,1.93,88,49,1,1,1,public,0
6501,82,0.28,95,78,5,0,0,public,0
6502,38,6.28,89,57,4,5,3,public,0
6503,68,5.35,87,69,10,7,1,public,1
6504,35,9.29,85,40,3,7,2,private,1
6505,79,1.08,78,97,8,1,2,private,0
6506,55,2.44,97,73,8,10,4,private,1
6507,83,0.82,93,81,6,5,3,public,1
6508,69,1.86,96,61,5,2,3,private,0
6509,38,2.95,92,27,5,7,4,public,0
6510,86,0.22,89,74,3,9,1,private,0
6511,88,5.02,82,84,4,9,2,private,0
6512,76,3.13,81,65,3,2,3,public,0
6513,46,7.06,87,45,8,5,1,public,1
6514,54,1.27,90,47,2,3,2,private,0
6515,63,9.35,97,60,7,9,3,public,0
6516,47,26.56,81,46,5,5,2,private,1
6517,90,10.07,82,87,6,7,3,private,1
6518,63,6.02,77,52,5,8,1,private,0
6519,11,6.69,89,15,9,2,2,public,0
6520,66,3.41,92,78,4,5,3,public,1
6521,54,0.84,86,66,9,7,2,private,0
6522,59,4.52,96,68,4,5,3,private,0
6523,53,4.99,71,50,8,10,2,public,0
6524,75,16.9,97,69,5,9,2,private,1
6525,80,3.12,95,87,10,8,2,public,0
6526,65,1.27,94,68,10,9,2,private,0
6527,54,4.6,66,61,2,4,2,public,0
6528,59,15.53,89,77,1,4,2,private,0
6529,60,0.78,91,60,9,6,2,private,0
6530,46,1.58,74,38,6,3,1,public,1
6531,70,3.12,71,65,3,6,3,public,1
6532,68,0.75,67,69,6,4,1,public,0
6533,88,0.09,89,82,5,0,4,private,0
6534,83,1.64,80,90,8,0,4,public,0
6535,48,8.02,67,55,9,7,4,private,0
6536,75,0.18,96,88,6,1,2,private,0
6537,43,2.24,91,56,5,10,1,private,0
6538,73,5.75,90,48,7,4,4,public,1
6539,51,12.25,86,43,4,0,1,private,0
6540,42,16.93,88,43,4,10,3,private,1
6541,65,2.19,79,54,4,1,0,private,0
6542,12,12.01,77,11,5,8,3,public,0
6543,28,0.14,97,20,4,4,2,public,1
6544,57,5.48,71,53,3,5,2,public,0
6545,61,4.12,97,78,5,2,1,public,0
6546,53,1.15,71,65,4,7,3,private,0
6547,32,2.83,88,32,5,2,0,private,0
6548,45,0.55,93,36,7,2,3,private,0
6549,67,8.21,94,70,8,0,4,private,0
6550,70,1.77,74,49,7,5,2,public,0
6551,60,3.93,80,67,6,5,1,private,0
6552,81,0.69,85,87,3,5,1,private,0
6553,67,0.92,61,55,9,2,2,private,1
6554,47,19.29,91,61,5,10,2,public,0
6555,55,5.59,97,49,7,9,3,private,0
6556,35,13.08,90,26,8,6,3,public,1
6557,58,1.4,76,60,3,1,3,private,0
6558,80,0.72,88,67,1,1,2,public,0
6559,72,2.8,83,64,10,4,3,public,0
6560,85,2.73,79,89,5,0,3,private,0
6561,55,0.77,88,51,5,1,1,private,0
6562,84,5.29,86,98,10,7,2,private,1
6563,57,1.8,91,42,6,10,1,public,0
6564,86,0.82,97,87,10,5,2,public,0
6565,60,1.61,93,70,3,8,4,public,1
6566,73,3.32,95,81,10,7,3,private,1
6567,87,5.19,97,80,6,8,1,public,0
6568,57,2.63,96,75,6,6,3,private,0
6569,64,2.98,83,45,10,6,3,private,1
6570,83,0.6,77,83,9,4,3,private,0
6571,58,9.85,90,67,7,2,0,private,0
6572,36,10.56,97,48,4,4,0,public,0
6573,99,4.6,97,90,10,7,0,private,1
6574,52,0.07,98,54,4,3,3,public,0
6575,63,3.08,93,71,6,1,3,public,0
6576,81,3.97,84,79,6,9,1,private,0
6577,49,20.93,87,37,4,4,3,public,0
6578,42,22.15,94,25,7,4,1,private,1
6579,65,7.8,97,58,5,4,4,public,0
6580,28,0.26,95,22,10,9,2,private,0
6581,55,12.25,91,47,3,1,0,public,0
6582,64,3.79,77,83,7,8,4,public,0
6583,55,6.46,70,61,4,9,4,private,1
6584,32,2.09,78,29,4,7,4,private,1
6585,89,1.54,85,87,6,5,1,public,0
6586,62,2.49,96,60,3,1,1,private,0
6587,86,0.64,95,92,5,3,2,private,0
6588,55,1.77,86,44,2,0,2,public,0
6589,44,7.8,90,34,8,4,2,private,1
6590,65,0.15,94,65,8,10,3,public,0
6591,56,0.65,80,28,6,7,1,private,0
6592,39,0.53,78,31,9,10,1,public,0
6593,86,2.06,82,95,5,5,2,private,0
6594,49,23.22,88,57,2,7,2,private,0
6595,27,0.76,89,11,4,4,3,private,0
6596,84,0.63,80,83,7,7,2,private,0
6597,51,9.86,91,38,7,5,1,public,1
6598,49,8.55,70,41,8,1,1,public,0
6599,28,0.13,68,22,3,0,2,private,0
6600,91,5.57,81,98,7,9,3,private,0
6601,37,4.26,77,46,4,0,3,public,0
6602,61,5.84,95,56,9,4,2,private,1
